state,county,decimalLongitude,decimalLatitude
West Virginia,Braxton,-80.71993569,38.69964598
West Virginia,Brooke,-80.57587031,40.27491332
West Virginia,Cabell,-82.23982688,38.42146205
West Virginia,Calhoun,-81.11843725,38.84398726
West Virginia,Clay,-81.07633439,38.46185725
West Virginia,Doddridge,-80.70779588,39.26844556
West Virginia,Fayette,-81.08194652,38.03024408
West Virginia,Gilmer,-80.85780568,38.92351261
West Virginia,Grant,-79.1951821,39.10486626
West Virginia,Greenbrier,-80.45317174,37.947445
West Virginia,Hampshire,-78.6141764,39.31820441
West Virginia,Hancock,-80.57326325,40.52254317
West Virginia,Hardy,-78.85767674,39.00854627
West Virginia,Harrison,-80.38057823,39.28320032
West Virginia,Jackson,-81.67398235,38.83297834
West Virginia,Jefferson,-77.86214088,39.30950429
West Virginia,Kanawha,-81.5285723,38.33743468
West Virginia,Lewis,-80.50305802,38.99587441
West Virginia,Lincoln,-82.07116468,38.17670396
West Virginia,Logan,-81.93561605,37.8321819
West Virginia,Marion,-80.24314348,39.50933129
West Virginia,Marshall,-80.66216829,39.86088347
West Virginia,Mason,-82.0255768,38.76964285
West Virginia,McDowell,-81.65252524,37.3789115
West Virginia,Mercer,-81.10972534,37.4055635
West Virginia,Mineral,-78.94313276,39.41585559
West Virginia,Mingo,-82.13476864,37.72801421
West Virginia,Monongalia,-80.04644862,39.63080048
West Virginia,Monroe,-80.55116593,37.56130363
West Virginia,Morgan,-78.25781644,39.56121924
West Virginia,Nicholas,-80.79950247,38.2915189
West Virginia,Ohio,-80.61852668,40.09940216
West Virginia,Pendleton,-79.34950913,38.68054473
West Virginia,Pleasants,-81.16026878,39.3702061
West Virginia,Pocahontas,-80.00762559,38.33189257
West Virginia,Preston,-79.66787543,39.46985489
West Virginia,Putnam,-81.90883602,38.50941335
West Virginia,Raleigh,-81.24716689,37.77156601
West Virginia,Randolph,-79.87537367,38.77470312
West Virginia,Ritchie,-81.06344435,39.17714668
West Virginia,Roane,-81.34875539,38.71448908
West Virginia,Summers,-80.85823768,37.65666545
West Virginia,Taylor,-80.04619132,39.33524464
West Virginia,Tucker,-79.56377451,39.11363487
West Virginia,Tyler,-80.88439312,39.46445132
West Virginia,Upshur,-80.23450293,38.89719367
West Virginia,Wayne,-82.42546292,38.14708691
West Virginia,Webster,-80.42250883,38.49473486
West Virginia,Wetzel,-80.63910593,39.60462569
West Virginia,Wirt,-81.37904066,39.02248829
West Virginia,Wood,-81.51457001,39.20998049
West Virginia,Wyoming,-81.54837935,37.61030786
Wisconsin,Adams,-89.76982963,43.96905093
Wisconsin,Ashland,-90.68442232,46.26368282
Wisconsin,Barron,-91.84821828,45.42369077
Wisconsin,Bayfield,-91.20462247,46.52107263
Wisconsin,Brown,-88.00412183,44.45242584
Wisconsin,Buffalo,-91.75554715,44.38073148
Wisconsin,Burnett,-92.36591514,45.86228702
Wisconsin,Calumet,-88.2179168,44.08175677
Wisconsin,Chippewa,-91.28010018,45.06947368
Wisconsin,Clark,-90.61215402,44.7347716
Wisconsin,Columbia,-89.33438161,43.46731782
Wisconsin,Crawford,-90.93251388,43.24047905
Wisconsin,Dane,-89.41753632,43.06830548
Wisconsin,Dodge,-88.70722134,43.41707242
Wisconsin,Door,-87.21279726,45.03814449
Wisconsin,Douglas,-91.91551063,46.43158472
Wisconsin,Dunn,-91.89653078,44.94654013
Wisconsin,Eau Claire,-91.28605138,44.72678169
Wisconsin,Florence,-88.39811736,45.84908854
Wisconsin,Fond du Lac,-88.48829909,43.75370277
Wisconsin,Forest,-88.77025137,45.66763255
Wisconsin,Grant,-90.70818026,42.86821089
Wisconsin,Green Lake,-89.04433289,43.80022915
Wisconsin,Green,-89.60167705,42.68172858
Wisconsin,Iowa,-90.13586323,43.00049705
Wisconsin,Iron,-90.24255077,46.26260767
Wisconsin,Jackson,-90.80488602,44.31915822
Wisconsin,Jefferson,-88.77608528,43.02221035
Wisconsin,Juneau,-90.11342279,43.92507417
Wisconsin,Kenosha,-88.04069968,42.57945062
Wisconsin,Kewaunee,-87.61638015,44.51654683
Wisconsin,La Crosse,-91.11504374,43.90695468
Wisconsin,Lafayette,-90.13257248,42.66123109
Wisconsin,Lake Michigan,-87.29361279,44.0227595
Wisconsin,Lake Superior,-90.73403072,46.962741
Wisconsin,Langlade,-89.07262732,45.2628002
Wisconsin,Lincoln,-89.7350707,45.33734788
Wisconsin,Manitowoc,-87.80984632,44.11976867
Wisconsin,Marathon,-89.75898925,44.89826631
Wisconsin,Marinette,-88.03507288,45.3836297
Wisconsin,Marquette,-89.3979845,43.81963899
Wisconsin,Menominee,-88.70964224,45.00436566
Wisconsin,Milwaukee,-87.96767724,43.00963964
Wisconsin,Monroe,-90.6179331,43.94568913
Wisconsin,Oconto,-88.26894484,45.02636108
Wisconsin,Oneida,-89.52173222,45.70574933
Wisconsin,Outagamie,-88.46543422,44.41598774
Wisconsin,Ozaukee,-87.95059942,43.38516326
Wisconsin,Pepin,-91.99994571,44.58359033
Wisconsin,Pierce,-92.4218678,44.71950368
Wisconsin,Polk,-92.44031854,45.46152089
Wisconsin,Portage,-89.50142227,44.4760376
Wisconsin,Price,-90.36127213,45.6802965
Wisconsin,Racine,-88.05944347,42.74948022
Wisconsin,Richland,-90.43165946,43.37475055
Wisconsin,Rock,-89.07000493,42.67352137
Wisconsin,Rusk,-91.13307136,45.47523222
Wisconsin,Saint Croix,-92.45201493,45.0339288
Wisconsin,Sauk,-89.94954549,43.42632697
Wisconsin,Sawyer,-91.14499172,45.87987184
Wisconsin,Shawano,-88.76578626,44.78918975
Wisconsin,Sheboygan,-87.94581736,43.72106711
Wisconsin,Taylor,-90.50124137,45.21152413
Wisconsin,Trempealeau,-91.35897554,44.3041605
Wisconsin,Vernon,-90.83382418,43.59382449
Wisconsin,Vilas,-89.51455833,46.05336583
Wisconsin,Walworth,-88.53911532,42.67124251
Wisconsin,Washburn,-91.79122625,45.89906794
Wisconsin,Washington,-88.23051484,43.36973593
Wisconsin,Waukesha,-88.30461345,43.02036036
Wisconsin,Waupaca,-88.96470935,44.4705046
Wisconsin,Waushara,-89.24316106,44.11314483
Wisconsin,Winnebago,-88.64456337,44.0690826
Wisconsin,Wood,-90.04149096,44.4554827
Wyoming,Albany,-105.72341,41.65530929
Wyoming,Big Horn,-107.9953063,44.52663042
Wyoming,Campbell,-105.5490709,44.24790794
Wyoming,Carbon,-106.9304905,41.69460041
Wyoming,Converse,-105.5067096,42.97164703
Wyoming,Crook,-104.5704505,44.58994859
Wyoming,Fremont,-108.6298194,43.04061726
Wyoming,Goshen,-104.3524905,42.0889882
Wyoming,Hot Springs,-108.4419958,43.71876115
Wyoming,Johnson,-106.5843968,44.03968232
Wyoming,Laramie,-104.6874254,41.30759843
Wyoming,Lincoln,-110.6554313,42.26184195
Wyoming,Natrona,-106.7955976,42.96251669
Wyoming,Niobrara,-104.4761248,43.05720715
Wyoming,Park,-109.587384,44.52033022
Wyoming,Platte,-104.9643832,42.13195158
Wyoming,Sheridan,-106.8759567,44.79084077
Wyoming,Sublette,-109.9151898,42.7677721
Wyoming,Sweetwater,-108.8782512,41.65978837
Wyoming,Teton,-110.590726,43.93442758
Wyoming,Uinta,-110.5470123,41.28811268
Wyoming,Washakie,-107.6817737,43.90371416
Wyoming,Weston,-104.5687117,43.84120681
